level_0,index,word1,word2,answer,labels,text,kFold
124,124,道,川,筋になっている,1,道[SEP]川[SEP]筋になっている,0
125,125,道,川,真っ直ぐ,1,道[SEP]川[SEP]真っ直ぐ,0
126,126,道,川,幅が広い,1,道[SEP]川[SEP]幅が広い,0
127,127,道,川,曲がる,1,道[SEP]川[SEP]曲がる,0
128,128,道,川,自然にできる,1,道[SEP]川[SEP]自然にできる,0
129,129,道,川,山の間の谷にできる,1,道[SEP]川[SEP]山の間の谷にできる,0
130,130,道,川,ストレスにつながる,0,道[SEP]川[SEP]ストレスにつながる,0
131,131,道,川,2つの要素を一緒にする,0,道[SEP]川[SEP]2つの要素を一緒にする,0
132,132,道,川,建てるもの,0,道[SEP]川[SEP]建てるもの,0
133,133,道,川,制限する,0,道[SEP]川[SEP]制限する,0
134,134,道,川,遺物が収容されている,0,道[SEP]川[SEP]遺物が収容されている,0
135,135,道,川,囚われる,0,道[SEP]川[SEP]囚われる,0
136,136,道,川,先端が尖っている,0,道[SEP]川[SEP]先端が尖っている,0
137,137,道,川,殺す能力がある,0,道[SEP]川[SEP]殺す能力がある,0
138,138,道,川,首にかけられる,0,道[SEP]川[SEP]首にかけられる,0
139,139,道,川,飛ぶことができる,0,道[SEP]川[SEP]飛ぶことができる,0
140,140,愛,薬物,中毒性がある,2,愛[SEP]薬物[SEP]中毒性がある,0
141,141,愛,薬物,溺れることがある,2,愛[SEP]薬物[SEP]溺れることがある,0
142,142,愛,薬物,依存性がある,2,愛[SEP]薬物[SEP]依存性がある,0
143,143,愛,薬物,止められない,2,愛[SEP]薬物[SEP]止められない,0
144,144,愛,薬物,夢中になる,2,愛[SEP]薬物[SEP]夢中になる,0
145,145,愛,薬物,熱中させる,2,愛[SEP]薬物[SEP]熱中させる,0
146,146,愛,薬物,離れられない,2,愛[SEP]薬物[SEP]離れられない,0
147,147,愛,薬物,はまる,2,愛[SEP]薬物[SEP]はまる,0
148,148,愛,薬物,脳に影響を与える,2,愛[SEP]薬物[SEP]脳に影響を与える,0
149,149,愛,薬物,思考に影響を与える,2,愛[SEP]薬物[SEP]思考に影響を与える,0
150,150,愛,薬物,行動に影響を与える,2,愛[SEP]薬物[SEP]行動に影響を与える,0
151,151,愛,薬物,脳内物質を分泌させる,2,愛[SEP]薬物[SEP]脳内物質を分泌させる,0
152,152,愛,薬物,判断力を鈍らせる,2,愛[SEP]薬物[SEP]判断力を鈍らせる,0
153,153,愛,薬物,毒性がある,1,愛[SEP]薬物[SEP]毒性がある,0
154,154,愛,薬物,麻痺させる,1,愛[SEP]薬物[SEP]麻痺させる,0
155,155,愛,薬物,人を変える,1,愛[SEP]薬物[SEP]人を変える,0
156,156,愛,薬物,アドレナリンを与える,1,愛[SEP]薬物[SEP]アドレナリンを与える,0
157,157,愛,薬物,不合理なことをさせる,1,愛[SEP]薬物[SEP]不合理なことをさせる,0
158,158,愛,薬物,快感を与える,1,愛[SEP]薬物[SEP]快感を与える,0
159,159,愛,薬物,危険である,1,愛[SEP]薬物[SEP]危険である,0
160,160,愛,薬物,気持ちよくする,1,愛[SEP]薬物[SEP]気持ちよくする,0
161,161,愛,薬物,魅力がある,1,愛[SEP]薬物[SEP]魅力がある,0
162,162,愛,薬物,癒す,1,愛[SEP]薬物[SEP]癒す,0
163,163,愛,薬物,盲目になる,1,愛[SEP]薬物[SEP]盲目になる,0
164,164,愛,薬物,複数層からなる,0,愛[SEP]薬物[SEP]複数層からなる,0
165,165,愛,薬物,深いところにある,0,愛[SEP]薬物[SEP]深いところにある,0
166,166,愛,薬物,心の拠り所になる,0,愛[SEP]薬物[SEP]心の拠り所になる,0
167,167,愛,薬物,円形,0,愛[SEP]薬物[SEP]円形,0
168,168,愛,薬物,柔軟だ,0,愛[SEP]薬物[SEP]柔軟だ,0
169,169,愛,薬物,人々が出逢う建物,0,愛[SEP]薬物[SEP]人々が出逢う建物,0
170,170,愛,薬物,何かにつけることができる,0,愛[SEP]薬物[SEP]何かにつけることができる,0
171,171,愛,薬物,美しい,0,愛[SEP]薬物[SEP]美しい,0
172,172,愛,薬物,穏やかだ,0,愛[SEP]薬物[SEP]穏やかだ,0
173,173,愛,薬物,巡らされている,0,愛[SEP]薬物[SEP]巡らされている,0
174,174,愛,薬物,輝く,0,愛[SEP]薬物[SEP]輝く,0
175,175,愛,薬物,どちらも翼がある,0,愛[SEP]薬物[SEP]どちらも翼がある,0
176,176,山,障害物,乗り越えなければならない,2,山[SEP]障害物[SEP]乗り越えなければならない,0
177,177,山,障害物,超えなければならない,2,山[SEP]障害物[SEP]超えなければならない,0
178,178,山,障害物,乗り越えるのが難しい,2,山[SEP]障害物[SEP]乗り越えるのが難しい,0
179,179,山,障害物,越えるのが難しい,2,山[SEP]障害物[SEP]越えるのが難しい,0
180,180,山,障害物,進歩の障害だ,2,山[SEP]障害物[SEP]進歩の障害だ,0
181,181,山,障害物,進歩の障壁だ,2,山[SEP]障害物[SEP]進歩の障壁だ,0
182,182,山,障害物,邪魔になる,2,山[SEP]障害物[SEP]邪魔になる,0
183,183,山,障害物,行く手を阻む,2,山[SEP]障害物[SEP]行く手を阻む,0
184,184,山,障害物,立ちはだかる,2,山[SEP]障害物[SEP]立ちはだかる,0
185,185,山,障害物,行き先を塞ぐ,2,山[SEP]障害物[SEP]行き先を塞ぐ,0
186,186,山,障害物,苦労する,1,山[SEP]障害物[SEP]苦労する,0
187,187,山,障害物,進むのが難しい,1,山[SEP]障害物[SEP]進むのが難しい,0
188,188,山,障害物,進むのが険しい,1,山[SEP]障害物[SEP]進むのが険しい,0
189,189,山,障害物,進むのが困難,1,山[SEP]障害物[SEP]進むのが困難,0
190,190,山,障害物,大きい,1,山[SEP]障害物[SEP]大きい,0
191,191,山,障害物,高い,1,山[SEP]障害物[SEP]高い,0
192,192,山,障害物,隔てる,1,山[SEP]障害物[SEP]隔てる,0
193,193,山,障害物,視界を塞ぐ,1,山[SEP]障害物[SEP]視界を塞ぐ,0
194,194,山,障害物,壁,1,山[SEP]障害物[SEP]壁,0
195,195,山,障害物,いばらの道,1,山[SEP]障害物[SEP]いばらの道,0
196,196,山,障害物,融解する,0,山[SEP]障害物[SEP]融解する,0
197,197,山,障害物,尖っている,0,山[SEP]障害物[SEP]尖っている,0
198,198,山,障害物,歴史を知る,0,山[SEP]障害物[SEP]歴史を知る,0
199,199,山,障害物,根が腐るとおしまい,0,山[SEP]障害物[SEP]根が腐るとおしまい,0
200,200,山,障害物,行動に影響を与える,0,山[SEP]障害物[SEP]行動に影響を与える,0
201,201,山,障害物,持ち手がある,0,山[SEP]障害物[SEP]持ち手がある,0
202,202,山,障害物,走る,0,山[SEP]障害物[SEP]走る,0
203,203,山,障害物,凸型,0,山[SEP]障害物[SEP]凸型,0
204,204,山,障害物,2つの要素が結びつく,0,山[SEP]障害物[SEP]2つの要素が結びつく,0
205,205,山,障害物,遺物が収容されている,0,山[SEP]障害物[SEP]遺物が収容されている,0
206,206,輪っか,ネックレス,丸い,2,輪っか[SEP]ネックレス[SEP]丸い,0
207,207,輪っか,ネックレス,閉じた輪,2,輪っか[SEP]ネックレス[SEP]閉じた輪,0
208,208,輪っか,ネックレス,繋がった輪,2,輪っか[SEP]ネックレス[SEP]繋がった輪,0
209,209,輪っか,ネックレス,円形,2,輪っか[SEP]ネックレス[SEP]円形,0
210,210,輪っか,ネックレス,リング状,2,輪っか[SEP]ネックレス[SEP]リング状,0
211,211,輪っか,ネックレス,囲まれている,2,輪っか[SEP]ネックレス[SEP]囲まれている,0
212,212,輪っか,ネックレス,形が似ている,1,輪っか[SEP]ネックレス[SEP]形が似ている,0
213,213,輪っか,ネックレス,トーラスに似ている,1,輪っか[SEP]ネックレス[SEP]トーラスに似ている,0
214,214,輪っか,ネックレス,終わりがない,1,輪っか[SEP]ネックレス[SEP]終わりがない,0
215,215,輪っか,ネックレス,何かの周りを回る,1,輪っか[SEP]ネックレス[SEP]何かの周りを回る,0
216,216,輪っか,ネックレス,無限だ,1,輪っか[SEP]ネックレス[SEP]無限だ,0
217,217,輪っか,ネックレス,真ん中に空白がある,1,輪っか[SEP]ネックレス[SEP]真ん中に空白がある,0
218,218,輪っか,ネックレス,繋がっている,1,輪っか[SEP]ネックレス[SEP]繋がっている,0
219,219,輪っか,ネックレス,通すもの,1,輪っか[SEP]ネックレス[SEP]通すもの,0
220,220,輪っか,ネックレス,何かにつけることができる,1,輪っか[SEP]ネックレス[SEP]何かにつけることができる,0
221,221,輪っか,ネックレス,首にかけられる,1,輪っか[SEP]ネックレス[SEP]首にかけられる,0
222,222,輪っか,ネックレス,人間が設計している,0,輪っか[SEP]ネックレス[SEP]人間が設計している,0
223,223,輪っか,ネックレス,手で持てる,0,輪っか[SEP]ネックレス[SEP]手で持てる,0
224,224,輪っか,ネックレス,魅力がある,0,輪っか[SEP]ネックレス[SEP]魅力がある,0
225,225,輪っか,ネックレス,どちらも安らぎを提供するものだ,0,輪っか[SEP]ネックレス[SEP]どちらも安らぎを提供するものだ,0
226,226,輪っか,ネックレス,混乱する,0,輪っか[SEP]ネックレス[SEP]混乱する,0
227,227,輪っか,ネックレス,入り組んでいる,0,輪っか[SEP]ネックレス[SEP]入り組んでいる,0
228,228,輪っか,ネックレス,忘れたい過去がある,0,輪っか[SEP]ネックレス[SEP]忘れたい過去がある,0
229,229,輪っか,ネックレス,嫌な場所,0,輪っか[SEP]ネックレス[SEP]嫌な場所,0
230,230,なぞなぞ,迷宮,パズル,2,なぞなぞ[SEP]迷宮[SEP]パズル,0
231,231,なぞなぞ,迷宮,道筋がわかりにく,2,なぞなぞ[SEP]迷宮[SEP]道筋がわかりにく,0
232,232,なぞなぞ,迷宮,答えがわかりにくい,2,なぞなぞ[SEP]迷宮[SEP]答えがわかりにくい,0
233,233,なぞなぞ,迷宮,正解にたどりつきづらい,2,なぞなぞ[SEP]迷宮[SEP]正解にたどりつきづらい,0
234,234,なぞなぞ,迷宮,頭を使って解決できる,2,なぞなぞ[SEP]迷宮[SEP]頭を使って解決できる,0
235,235,なぞなぞ,迷宮,頭を使って答えを出す,2,なぞなぞ[SEP]迷宮[SEP]頭を使って答えを出す,0
236,236,なぞなぞ,迷宮,頭を使って答えを探す,2,なぞなぞ[SEP]迷宮[SEP]頭を使って答えを探す,0
237,237,なぞなぞ,迷宮,解決できる,2,なぞなぞ[SEP]迷宮[SEP]解決できる,0
238,238,なぞなぞ,迷宮,答えを探す,2,なぞなぞ[SEP]迷宮[SEP]答えを探す,0
239,239,なぞなぞ,迷宮,答えを出す,2,なぞなぞ[SEP]迷宮[SEP]答えを出す,0
240,240,なぞなぞ,迷宮,ハマったら抜け出せない,2,なぞなぞ[SEP]迷宮[SEP]ハマったら抜け出せない,0
241,241,なぞなぞ,迷宮,複雑だ,1,なぞなぞ[SEP]迷宮[SEP]複雑だ,0
242,242,なぞなぞ,迷宮,難しい,1,なぞなぞ[SEP]迷宮[SEP]難しい,0
243,243,なぞなぞ,迷宮,こんがらがっている,1,なぞなぞ[SEP]迷宮[SEP]こんがらがっている,0
244,244,なぞなぞ,迷宮,挑戦的だ,1,なぞなぞ[SEP]迷宮[SEP]挑戦的だ,0
245,245,なぞなぞ,迷宮,一筋縄ではいかない,1,なぞなぞ[SEP]迷宮[SEP]一筋縄ではいかない,0
246,246,なぞなぞ,迷宮,混乱する,1,なぞなぞ[SEP]迷宮[SEP]混乱する,0
247,247,なぞなぞ,迷宮,トリッキーだ,1,なぞなぞ[SEP]迷宮[SEP]トリッキーだ,0
248,248,なぞなぞ,迷宮,ミステリアスだ,1,なぞなぞ[SEP]迷宮[SEP]ミステリアスだ,0
249,249,なぞなぞ,迷宮,悩む,1,なぞなぞ[SEP]迷宮[SEP]悩む,0
250,250,なぞなぞ,迷宮,迷う,1,なぞなぞ[SEP]迷宮[SEP]迷う,0
251,251,なぞなぞ,迷宮,頭を使う,1,なぞなぞ[SEP]迷宮[SEP]頭を使う,0
252,252,なぞなぞ,迷宮,解読する,1,なぞなぞ[SEP]迷宮[SEP]解読する,0
253,253,なぞなぞ,迷宮,探求する,1,なぞなぞ[SEP]迷宮[SEP]探求する,0
254,254,なぞなぞ,迷宮,進むのが険しい,0,なぞなぞ[SEP]迷宮[SEP]進むのが険しい,0
255,255,なぞなぞ,迷宮,奥底にある,0,なぞなぞ[SEP]迷宮[SEP]奥底にある,0
256,256,なぞなぞ,迷宮,トーラスに似ている,0,なぞなぞ[SEP]迷宮[SEP]トーラスに似ている,0
257,257,なぞなぞ,迷宮,飛ぶことができる,0,なぞなぞ[SEP]迷宮[SEP]飛ぶことができる,0
258,258,なぞなぞ,迷宮,苦痛だ,0,なぞなぞ[SEP]迷宮[SEP]苦痛だ,0
259,259,なぞなぞ,迷宮,どちらも流れる,0,なぞなぞ[SEP]迷宮[SEP]どちらも流れる,0
260,260,なぞなぞ,迷宮,根を張る,0,なぞなぞ[SEP]迷宮[SEP]根を張る,0
261,261,なぞなぞ,迷宮,無限だ,0,なぞなぞ[SEP]迷宮[SEP]無限だ,0
262,262,なぞなぞ,迷宮,屋台骨を持つ,0,なぞなぞ[SEP]迷宮[SEP]屋台骨を持つ,0
263,263,なぞなぞ,迷宮,柔軟だ,0,なぞなぞ[SEP]迷宮[SEP]柔軟だ,0
264,264,なぞなぞ,迷宮,平坦なシート,0,なぞなぞ[SEP]迷宮[SEP]平坦なシート,0
265,265,なぞなぞ,迷宮,筋になっている,0,なぞなぞ[SEP]迷宮[SEP]筋になっている,0
266,266,時間,川,一方向に流れる,2,時間[SEP]川[SEP]一方向に流れる,0
267,267,時間,川,常に通り過ぎる,2,時間[SEP]川[SEP]常に通り過ぎる,0
268,268,時間,川,継続的に通り過ぎる,2,時間[SEP]川[SEP]継続的に通り過ぎる,0
269,269,時間,川,常に向かっていく,2,時間[SEP]川[SEP]常に向かっていく,0
270,270,時間,川,常に前進する,2,時間[SEP]川[SEP]常に前進する,0
271,271,時間,川,常に流れる,2,時間[SEP]川[SEP]常に流れる,0
272,272,時間,川,継続的に前進する,2,時間[SEP]川[SEP]継続的に前進する,0
273,273,時間,川,継続的に流れる,2,時間[SEP]川[SEP]継続的に流れる,0
274,274,時間,川,動き続ける,2,時間[SEP]川[SEP]動き続ける,0
275,275,時間,川,連続する,1,時間[SEP]川[SEP]連続する,0
276,276,時間,川,止められない,1,時間[SEP]川[SEP]止められない,0
277,277,時間,川,不可抗力,1,時間[SEP]川[SEP]不可抗力,0
278,278,時間,川,終わらない,1,時間[SEP]川[SEP]終わらない,0
279,279,時間,川,果てしない,1,時間[SEP]川[SEP]果てしない,0
280,280,時間,川,永遠だ,1,時間[SEP]川[SEP]永遠だ,0
281,281,時間,川,走っている,1,時間[SEP]川[SEP]走っている,0
282,282,時間,川,走る,1,時間[SEP]川[SEP]走る,0
283,283,時間,川,穏やか,1,時間[SEP]川[SEP]穏やか,0
284,284,時間,川,神秘的だ,1,時間[SEP]川[SEP]神秘的だ,0
285,285,時間,川,速い,1,時間[SEP]川[SEP]速い,0
286,286,時間,川,続く,1,時間[SEP]川[SEP]続く,0
287,287,時間,川,脳内物質を分泌させる,0,時間[SEP]川[SEP]脳内物質を分泌させる,0
288,288,時間,川,危険である,0,時間[SEP]川[SEP]危険である,0
289,289,時間,川,球状,0,時間[SEP]川[SEP]球状,0
290,290,時間,川,何かにつけることができる,0,時間[SEP]川[SEP]何かにつけることができる,0
291,291,時間,川,輝かしい,0,時間[SEP]川[SEP]輝かしい,0
292,292,時間,川,過去のものが収蔵されている,0,時間[SEP]川[SEP]過去のものが収蔵されている,0
293,293,時間,川,出てくるところ,0,時間[SEP]川[SEP]出てくるところ,0
294,294,時間,川,快感を与える,0,時間[SEP]川[SEP]快感を与える,0
295,295,時間,川,武具,0,時間[SEP]川[SEP]武具,0
296,296,時間,川,人を傷つける,0,時間[SEP]川[SEP]人を傷つける,0
297,297,会社,木,階層構造を持つ,2,会社[SEP]木[SEP]階層構造を持つ,0
298,298,会社,木,ボトムアップ構造を持つ,2,会社[SEP]木[SEP]ボトムアップ構造を持つ,0
299,299,会社,木,階層的だ,2,会社[SEP]木[SEP]階層的だ,0
300,300,会社,木,組織的だ,2,会社[SEP]木[SEP]組織的だ,0
301,301,会社,木,分岐している,2,会社[SEP]木[SEP]分岐している,0
302,302,会社,木,枝葉がついている,2,会社[SEP]木[SEP]枝葉がついている,0
303,303,会社,木,枝状になっている,2,会社[SEP]木[SEP]枝状になっている,0
304,304,会社,木,枝分かれしている,2,会社[SEP]木[SEP]枝分かれしている,0
305,305,会社,木,どちらも成長する,1,会社[SEP]木[SEP]どちらも成長する,0
306,306,会社,木,強い基盤を持つ,1,会社[SEP]木[SEP]強い基盤を持つ,0
307,307,会社,木,土台を持つ,1,会社[SEP]木[SEP]土台を持つ,0
308,308,会社,木,屋台骨を持つ,1,会社[SEP]木[SEP]屋台骨を持つ,0
