level_0,index,word1,word2,answer,labels,text,kFold
161,161,愛,薬物,魅力がある,1,愛[SEP]薬物[SEP]魅力がある,7
162,162,愛,薬物,癒す,1,愛[SEP]薬物[SEP]癒す,7
163,163,愛,薬物,盲目になる,1,愛[SEP]薬物[SEP]盲目になる,7
164,164,愛,薬物,複数層からなる,0,愛[SEP]薬物[SEP]複数層からなる,7
165,165,愛,薬物,深いところにある,0,愛[SEP]薬物[SEP]深いところにある,7
166,166,愛,薬物,心の拠り所になる,0,愛[SEP]薬物[SEP]心の拠り所になる,7
167,167,愛,薬物,円形,0,愛[SEP]薬物[SEP]円形,7
168,168,愛,薬物,柔軟だ,0,愛[SEP]薬物[SEP]柔軟だ,7
169,169,愛,薬物,人々が出逢う建物,0,愛[SEP]薬物[SEP]人々が出逢う建物,7
170,170,愛,薬物,何かにつけることができる,0,愛[SEP]薬物[SEP]何かにつけることができる,7
171,171,愛,薬物,美しい,0,愛[SEP]薬物[SEP]美しい,7
172,172,愛,薬物,穏やかだ,0,愛[SEP]薬物[SEP]穏やかだ,7
173,173,愛,薬物,巡らされている,0,愛[SEP]薬物[SEP]巡らされている,7
174,174,愛,薬物,輝く,0,愛[SEP]薬物[SEP]輝く,7
175,175,愛,薬物,どちらも翼がある,0,愛[SEP]薬物[SEP]どちらも翼がある,7
176,176,山,障害物,乗り越えなければならない,2,山[SEP]障害物[SEP]乗り越えなければならない,7
177,177,山,障害物,超えなければならない,2,山[SEP]障害物[SEP]超えなければならない,7
178,178,山,障害物,乗り越えるのが難しい,2,山[SEP]障害物[SEP]乗り越えるのが難しい,7
179,179,山,障害物,越えるのが難しい,2,山[SEP]障害物[SEP]越えるのが難しい,7
180,180,山,障害物,進歩の障害だ,2,山[SEP]障害物[SEP]進歩の障害だ,7
181,181,山,障害物,進歩の障壁だ,2,山[SEP]障害物[SEP]進歩の障壁だ,7
182,182,山,障害物,邪魔になる,2,山[SEP]障害物[SEP]邪魔になる,7
183,183,山,障害物,行く手を阻む,2,山[SEP]障害物[SEP]行く手を阻む,7
184,184,山,障害物,立ちはだかる,2,山[SEP]障害物[SEP]立ちはだかる,7
185,185,山,障害物,行き先を塞ぐ,2,山[SEP]障害物[SEP]行き先を塞ぐ,7
186,186,山,障害物,苦労する,1,山[SEP]障害物[SEP]苦労する,7
187,187,山,障害物,進むのが難しい,1,山[SEP]障害物[SEP]進むのが難しい,7
188,188,山,障害物,進むのが険しい,1,山[SEP]障害物[SEP]進むのが険しい,7
189,189,山,障害物,進むのが困難,1,山[SEP]障害物[SEP]進むのが困難,7
190,190,山,障害物,大きい,1,山[SEP]障害物[SEP]大きい,7
191,191,山,障害物,高い,1,山[SEP]障害物[SEP]高い,7
192,192,山,障害物,隔てる,1,山[SEP]障害物[SEP]隔てる,7
193,193,山,障害物,視界を塞ぐ,1,山[SEP]障害物[SEP]視界を塞ぐ,7
194,194,山,障害物,壁,1,山[SEP]障害物[SEP]壁,7
195,195,山,障害物,いばらの道,1,山[SEP]障害物[SEP]いばらの道,7
196,196,山,障害物,融解する,0,山[SEP]障害物[SEP]融解する,7
197,197,山,障害物,尖っている,0,山[SEP]障害物[SEP]尖っている,7
198,198,山,障害物,歴史を知る,0,山[SEP]障害物[SEP]歴史を知る,7
199,199,山,障害物,根が腐るとおしまい,0,山[SEP]障害物[SEP]根が腐るとおしまい,7
200,200,山,障害物,行動に影響を与える,0,山[SEP]障害物[SEP]行動に影響を与える,7
201,201,山,障害物,持ち手がある,0,山[SEP]障害物[SEP]持ち手がある,7
202,202,山,障害物,走る,0,山[SEP]障害物[SEP]走る,7
203,203,山,障害物,凸型,0,山[SEP]障害物[SEP]凸型,7
204,204,山,障害物,2つの要素が結びつく,0,山[SEP]障害物[SEP]2つの要素が結びつく,7
205,205,山,障害物,遺物が収容されている,0,山[SEP]障害物[SEP]遺物が収容されている,7
206,206,輪っか,ネックレス,丸い,2,輪っか[SEP]ネックレス[SEP]丸い,7
207,207,輪っか,ネックレス,閉じた輪,2,輪っか[SEP]ネックレス[SEP]閉じた輪,7
208,208,輪っか,ネックレス,繋がった輪,2,輪っか[SEP]ネックレス[SEP]繋がった輪,7
209,209,輪っか,ネックレス,円形,2,輪っか[SEP]ネックレス[SEP]円形,7
210,210,輪っか,ネックレス,リング状,2,輪っか[SEP]ネックレス[SEP]リング状,7
211,211,輪っか,ネックレス,囲まれている,2,輪っか[SEP]ネックレス[SEP]囲まれている,7
212,212,輪っか,ネックレス,形が似ている,1,輪っか[SEP]ネックレス[SEP]形が似ている,7
213,213,輪っか,ネックレス,トーラスに似ている,1,輪っか[SEP]ネックレス[SEP]トーラスに似ている,7
214,214,輪っか,ネックレス,終わりがない,1,輪っか[SEP]ネックレス[SEP]終わりがない,7
215,215,輪っか,ネックレス,何かの周りを回る,1,輪っか[SEP]ネックレス[SEP]何かの周りを回る,7
216,216,輪っか,ネックレス,無限だ,1,輪っか[SEP]ネックレス[SEP]無限だ,7
217,217,輪っか,ネックレス,真ん中に空白がある,1,輪っか[SEP]ネックレス[SEP]真ん中に空白がある,7
218,218,輪っか,ネックレス,繋がっている,1,輪っか[SEP]ネックレス[SEP]繋がっている,7
219,219,輪っか,ネックレス,通すもの,1,輪っか[SEP]ネックレス[SEP]通すもの,7
220,220,輪っか,ネックレス,何かにつけることができる,1,輪っか[SEP]ネックレス[SEP]何かにつけることができる,7
221,221,輪っか,ネックレス,首にかけられる,1,輪っか[SEP]ネックレス[SEP]首にかけられる,7
222,222,輪っか,ネックレス,人間が設計している,0,輪っか[SEP]ネックレス[SEP]人間が設計している,7
223,223,輪っか,ネックレス,手で持てる,0,輪っか[SEP]ネックレス[SEP]手で持てる,7
224,224,輪っか,ネックレス,魅力がある,0,輪っか[SEP]ネックレス[SEP]魅力がある,7
225,225,輪っか,ネックレス,どちらも安らぎを提供するものだ,0,輪っか[SEP]ネックレス[SEP]どちらも安らぎを提供するものだ,7
226,226,輪っか,ネックレス,混乱する,0,輪っか[SEP]ネックレス[SEP]混乱する,7
227,227,輪っか,ネックレス,入り組んでいる,0,輪っか[SEP]ネックレス[SEP]入り組んでいる,7
228,228,輪っか,ネックレス,忘れたい過去がある,0,輪っか[SEP]ネックレス[SEP]忘れたい過去がある,7
229,229,輪っか,ネックレス,嫌な場所,0,輪っか[SEP]ネックレス[SEP]嫌な場所,7
230,230,なぞなぞ,迷宮,パズル,2,なぞなぞ[SEP]迷宮[SEP]パズル,7
231,231,なぞなぞ,迷宮,道筋がわかりにく,2,なぞなぞ[SEP]迷宮[SEP]道筋がわかりにく,7
232,232,なぞなぞ,迷宮,答えがわかりにくい,2,なぞなぞ[SEP]迷宮[SEP]答えがわかりにくい,7
233,233,なぞなぞ,迷宮,正解にたどりつきづらい,2,なぞなぞ[SEP]迷宮[SEP]正解にたどりつきづらい,7
234,234,なぞなぞ,迷宮,頭を使って解決できる,2,なぞなぞ[SEP]迷宮[SEP]頭を使って解決できる,7
235,235,なぞなぞ,迷宮,頭を使って答えを出す,2,なぞなぞ[SEP]迷宮[SEP]頭を使って答えを出す,7
236,236,なぞなぞ,迷宮,頭を使って答えを探す,2,なぞなぞ[SEP]迷宮[SEP]頭を使って答えを探す,7
237,237,なぞなぞ,迷宮,解決できる,2,なぞなぞ[SEP]迷宮[SEP]解決できる,7
238,238,なぞなぞ,迷宮,答えを探す,2,なぞなぞ[SEP]迷宮[SEP]答えを探す,7
239,239,なぞなぞ,迷宮,答えを出す,2,なぞなぞ[SEP]迷宮[SEP]答えを出す,7
240,240,なぞなぞ,迷宮,ハマったら抜け出せない,2,なぞなぞ[SEP]迷宮[SEP]ハマったら抜け出せない,7
241,241,なぞなぞ,迷宮,複雑だ,1,なぞなぞ[SEP]迷宮[SEP]複雑だ,7
242,242,なぞなぞ,迷宮,難しい,1,なぞなぞ[SEP]迷宮[SEP]難しい,7
243,243,なぞなぞ,迷宮,こんがらがっている,1,なぞなぞ[SEP]迷宮[SEP]こんがらがっている,7
244,244,なぞなぞ,迷宮,挑戦的だ,1,なぞなぞ[SEP]迷宮[SEP]挑戦的だ,7
245,245,なぞなぞ,迷宮,一筋縄ではいかない,1,なぞなぞ[SEP]迷宮[SEP]一筋縄ではいかない,7
246,246,なぞなぞ,迷宮,混乱する,1,なぞなぞ[SEP]迷宮[SEP]混乱する,7
247,247,なぞなぞ,迷宮,トリッキーだ,1,なぞなぞ[SEP]迷宮[SEP]トリッキーだ,7
248,248,なぞなぞ,迷宮,ミステリアスだ,1,なぞなぞ[SEP]迷宮[SEP]ミステリアスだ,7
249,249,なぞなぞ,迷宮,悩む,1,なぞなぞ[SEP]迷宮[SEP]悩む,7
250,250,なぞなぞ,迷宮,迷う,1,なぞなぞ[SEP]迷宮[SEP]迷う,7
251,251,なぞなぞ,迷宮,頭を使う,1,なぞなぞ[SEP]迷宮[SEP]頭を使う,7
252,252,なぞなぞ,迷宮,解読する,1,なぞなぞ[SEP]迷宮[SEP]解読する,7
253,253,なぞなぞ,迷宮,探求する,1,なぞなぞ[SEP]迷宮[SEP]探求する,7
254,254,なぞなぞ,迷宮,進むのが険しい,0,なぞなぞ[SEP]迷宮[SEP]進むのが険しい,7
255,255,なぞなぞ,迷宮,奥底にある,0,なぞなぞ[SEP]迷宮[SEP]奥底にある,7
256,256,なぞなぞ,迷宮,トーラスに似ている,0,なぞなぞ[SEP]迷宮[SEP]トーラスに似ている,7
257,257,なぞなぞ,迷宮,飛ぶことができる,0,なぞなぞ[SEP]迷宮[SEP]飛ぶことができる,7
258,258,なぞなぞ,迷宮,苦痛だ,0,なぞなぞ[SEP]迷宮[SEP]苦痛だ,7
259,259,なぞなぞ,迷宮,どちらも流れる,0,なぞなぞ[SEP]迷宮[SEP]どちらも流れる,7
260,260,なぞなぞ,迷宮,根を張る,0,なぞなぞ[SEP]迷宮[SEP]根を張る,7
261,261,なぞなぞ,迷宮,無限だ,0,なぞなぞ[SEP]迷宮[SEP]無限だ,7
262,262,なぞなぞ,迷宮,屋台骨を持つ,0,なぞなぞ[SEP]迷宮[SEP]屋台骨を持つ,7
263,263,なぞなぞ,迷宮,柔軟だ,0,なぞなぞ[SEP]迷宮[SEP]柔軟だ,7
264,264,なぞなぞ,迷宮,平坦なシート,0,なぞなぞ[SEP]迷宮[SEP]平坦なシート,7
265,265,なぞなぞ,迷宮,筋になっている,0,なぞなぞ[SEP]迷宮[SEP]筋になっている,7
266,266,時間,川,一方向に流れる,2,時間[SEP]川[SEP]一方向に流れる,7
267,267,時間,川,常に通り過ぎる,2,時間[SEP]川[SEP]常に通り過ぎる,7
268,268,時間,川,継続的に通り過ぎる,2,時間[SEP]川[SEP]継続的に通り過ぎる,7
269,269,時間,川,常に向かっていく,2,時間[SEP]川[SEP]常に向かっていく,7
270,270,時間,川,常に前進する,2,時間[SEP]川[SEP]常に前進する,7
271,271,時間,川,常に流れる,2,時間[SEP]川[SEP]常に流れる,7
272,272,時間,川,継続的に前進する,2,時間[SEP]川[SEP]継続的に前進する,7
273,273,時間,川,継続的に流れる,2,時間[SEP]川[SEP]継続的に流れる,7
274,274,時間,川,動き続ける,2,時間[SEP]川[SEP]動き続ける,7
275,275,時間,川,連続する,1,時間[SEP]川[SEP]連続する,7
276,276,時間,川,止められない,1,時間[SEP]川[SEP]止められない,7
277,277,時間,川,不可抗力,1,時間[SEP]川[SEP]不可抗力,7
278,278,時間,川,終わらない,1,時間[SEP]川[SEP]終わらない,7
279,279,時間,川,果てしない,1,時間[SEP]川[SEP]果てしない,7
280,280,時間,川,永遠だ,1,時間[SEP]川[SEP]永遠だ,7
281,281,時間,川,走っている,1,時間[SEP]川[SEP]走っている,7
282,282,時間,川,走る,1,時間[SEP]川[SEP]走る,7
283,283,時間,川,穏やか,1,時間[SEP]川[SEP]穏やか,7
284,284,時間,川,神秘的だ,1,時間[SEP]川[SEP]神秘的だ,7
285,285,時間,川,速い,1,時間[SEP]川[SEP]速い,7
286,286,時間,川,続く,1,時間[SEP]川[SEP]続く,7
287,287,時間,川,脳内物質を分泌させる,0,時間[SEP]川[SEP]脳内物質を分泌させる,7
288,288,時間,川,危険である,0,時間[SEP]川[SEP]危険である,7
289,289,時間,川,球状,0,時間[SEP]川[SEP]球状,7
290,290,時間,川,何かにつけることができる,0,時間[SEP]川[SEP]何かにつけることができる,7
291,291,時間,川,輝かしい,0,時間[SEP]川[SEP]輝かしい,7
292,292,時間,川,過去のものが収蔵されている,0,時間[SEP]川[SEP]過去のものが収蔵されている,7
293,293,時間,川,出てくるところ,0,時間[SEP]川[SEP]出てくるところ,7
294,294,時間,川,快感を与える,0,時間[SEP]川[SEP]快感を与える,7
295,295,時間,川,武具,0,時間[SEP]川[SEP]武具,7
296,296,時間,川,人を傷つける,0,時間[SEP]川[SEP]人を傷つける,7
297,297,会社,木,階層構造を持つ,2,会社[SEP]木[SEP]階層構造を持つ,7
298,298,会社,木,ボトムアップ構造を持つ,2,会社[SEP]木[SEP]ボトムアップ構造を持つ,7
299,299,会社,木,階層的だ,2,会社[SEP]木[SEP]階層的だ,7
300,300,会社,木,組織的だ,2,会社[SEP]木[SEP]組織的だ,7
301,301,会社,木,分岐している,2,会社[SEP]木[SEP]分岐している,7
302,302,会社,木,枝葉がついている,2,会社[SEP]木[SEP]枝葉がついている,7
303,303,会社,木,枝状になっている,2,会社[SEP]木[SEP]枝状になっている,7
304,304,会社,木,枝分かれしている,2,会社[SEP]木[SEP]枝分かれしている,7
305,305,会社,木,どちらも成長する,1,会社[SEP]木[SEP]どちらも成長する,7
306,306,会社,木,強い基盤を持つ,1,会社[SEP]木[SEP]強い基盤を持つ,7
307,307,会社,木,土台を持つ,1,会社[SEP]木[SEP]土台を持つ,7
308,308,会社,木,屋台骨を持つ,1,会社[SEP]木[SEP]屋台骨を持つ,7
